"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_Chipped","type_value_Longball","type_value_HighClaim","type_value_KeeperThrow","type_value_Throughball","type_value_Cross","type_value_RightFoot","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_GoalKick","type_value_HeadPass","type_value_MissLeft","type_value_MissRight","type_value_LeftFoot","type_value_CornerTaken","type_value_LayOff","type_value_Foul","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_FromCorner","type_value_BoxCentre","type_value_RelatedEventId","type_value_Assisted","type_value_GoalMouthY","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_ThrowIn","type_value_BlockedX","type_value_RegularPlay","type_value_BlockedY","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_BigChance","type_value_OtherBodyPart","type_value_BlockedCross","type_value_OverRun","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_LastMan","type_value_Yellow","type_value_TeamPlayerFormation","type_value_PlayerPosition","type_value_JerseyNumber","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_MissHigh","type_value_DivingSave","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_HighCentre","type_value_BoxLeft","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_FastBreak","type_value_KeeperSaveObox","type_value_FormationSlot","type_value_OneOnOne","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_SmallBoxCentre","type_value_LowRight","type_value_KeeperSaveInSixYard","type_value_Volley","value_StandingSave","value_PassEndY","value_Angle","value_Zone","value_Length","value_PassEndX","value_Chipped","value_Longball","value_HighClaim","value_KeeperThrow","value_Throughball","value_Cross","value_RightFoot","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_GoalKick","value_HeadPass","value_MissLeft","value_MissRight","value_LeftFoot","value_CornerTaken","value_LayOff","value_Foul","value_FreekickTaken","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_FromCorner","value_BoxCentre","value_RelatedEventId","value_Assisted","value_GoalMouthY","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_ThrowIn","value_BlockedX","value_RegularPlay","value_BlockedY","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighRight","value_BigChance","value_OtherBodyPart","value_BlockedCross","value_OverRun","value_Blocked","value_LowCentre","value_OutfielderBlock","value_LastMan","value_Yellow","value_TeamPlayerFormation","value_PlayerPosition","value_JerseyNumber","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_MissHigh","value_DivingSave","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_HighCentre","value_BoxLeft","value_Hands","value_KeeperSaveInTheBox","value_HighLeft","value_FastBreak","value_KeeperSaveObox","value_FormationSlot","value_OneOnOne","value_BoxRight","value_ParriedSafe","value_Feet","value_SixYardBlock","value_SmallBoxLeft","value_SmallBoxCentre","value_LowRight","value_KeeperSaveInSixYard","value_Volley","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
700,306,37,41,24,75.39,8.84,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,362824,75.39,8.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6833333333333,2809235323,37,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",27,"Morgan Rogers","AML",TRUE,0,0,0,"M. Rogers",700,43,"Fulham",700
701,317,37,41,170,27.615,57.596,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,306581,27.615,57.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6833333333333,2809235351,37,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Fulham","Aston Villa",33,"Antonee Robinson","DL",TRUE,0,0,0,"A. Robinson",701,43,"Fulham",701
702,308.5,37,48,24,81.27,15.776,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,362824,93.975,19.856,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.02953272,0.05491138,0.02537866,"Aston Villa","Fulham",27,"Morgan Rogers","AML",TRUE,0,11.9870423936463,17.8035598193148,"M. Rogers",702,43,"Fulham",702
703,308,37,48,24,81.27,15.776,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,362824,81.27,15.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,2809235487,37,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",27,"Morgan Rogers","AML",TRUE,0,0,0,"M. Rogers",703,43,"Fulham",703
704,318,37,48,170,23.73,52.224,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,306581,23.73,52.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,2809235451,37,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Fulham","Aston Villa",33,"Antonee Robinson","DL",TRUE,0,0,0,"A. Robinson",704,43,"Fulham",704
705,309,37,50,24,93.975,19.856,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 130, 36, 37, 217, 218)",TRUE,362824,99.96,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8333333333333,2809235523,37,178,141,213,56,212,140,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.0","1.11","Center","13.5","95.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",27,"Morgan Rogers","AML",TRUE,12.4960979613286,0,63.6892324001389,"M. Rogers",705,43,"Fulham",705
706,319,37,51,170,4.935,34.816,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,92173,4.935,34.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.85,2809235539,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Fulham","Aston Villa",1,"Bernd Leno","GK",TRUE,0,0,0,"B. Leno",706,43,"Fulham",706
707,319.5,37,53,170,4.935,34.816,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,92173,17.01,34.34,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,37.8833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.00941056,0.01082722,0.00141666,"Fulham","Aston Villa",1,"Bernd Leno","GK",TRUE,0,12.0776701716862,-2.25744739295285,"B. Leno",707,43,"Fulham",707
708,320,37,55,170,17.01,34.34,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 37, 215, 218)",TRUE,92173,28.56,34.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9166666666667,2809235727,37,178,141,213,56,212,140,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.7","0.01","Back","11.6","27.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01082722,0.01132376,0.00049654,"Fulham","Aston Villa",1,"Bernd Leno","GK",TRUE,11.5491748534617,0,0.674620425802526,"B. Leno",708,43,"Fulham",708
709,320.5,37,57.5,170,28.56,34.476,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,321020,44.52,20.4,NA,NA,NA,NA,NA,321,NA,NA,NA,NA,37.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01132376,0.01429128,0.00296752,"Fulham","Aston Villa",16,"Sander Berge","DMC",TRUE,0,14.4512376431396,-41.4108398071441,"S. Berge",709,43,"Fulham",709
710,321,38,0,170,44.52,20.4,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,321020,56.595,29.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2809235759,38,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.1","0.67","Center","15.4","53.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01429128,0.01689528,0.002604,"Fulham","Aston Villa",16,"Sander Berge","DMC",TRUE,13.4192636645375,0,38.4508847660238,"S. Berge",710,43,"Fulham",710
711,322,38,2,170,56.595,29.988,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,108186,71.715,21.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0333333333333,2809235791,38,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.2","5.76","Center","17.5","68.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Fulham","Aston Villa",7,"Raul Jimenez","FW",TRUE,12.9153797526732,0,-30.1205379561753,"R. Jimenez",711,43,"Fulham",711
712,311,38,7,24,45.885,40.936,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,384134,57.225,22.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1166666666667,2809235923,38,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.4","5.27","Center","21.5","54.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01484598,0.01685596,0.00200998,"Aston Villa","Fulham",22,"Ian Maatsen","DL",TRUE,10.4300893915039,0,-58.1077979644816,"I. Maatsen",712,43,"Fulham",712
713,312,38,10,24,57.855,22.848,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,362824,88.935,65.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1666666666667,2809236097,38,178,141,213,56,212,140,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96.8","0.94","Left","53.0","84.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",27,"Morgan Rogers","AML",TRUE,12.7970331606211,0,54.1257589617947,"M. Rogers",713,43,"Fulham",713
714,324,38,18,170,15.33,5.984,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,145996,13.02,15.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3,2809236169,38,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.1","1.82","Back","9.3","12.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.00779616,0.00878589,0.000989729999999999,"Fulham","Aston Villa",2,"Kenny Tete","DR",TRUE,0.0284677201921255,0,104.328034656889,"K. Tete",714,43,"Fulham",714
715,325,38,22,170,12.705,16.728,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,231135,8.085,33.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3666666666667,2809236209,38,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.5","1.84","Back","17.6","7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.00878589,0.00941056,0.000624670000000001,"Fulham","Aston Villa",5,"Joachim Andersen","DC",TRUE,-3.01837061803126,0,105.261990348445,"J. Andersen",715,43,"Fulham",715
